,WT1
156852,5.152870592
156853,2.172178313
156854,0
156855,0
156856,2.573722351
156857,5.662522639
156858,6.110398681
156859,0.859438191
156860,0.813106186
156861,0
156862,0
156863,0
156864,0.365230145
156865,0.720442178
156866,0.010018111
156867,0
156868,0
156869,0
156870,0
156871,0
156872,0.21079013
156873,8.195338876
156874,48.1023373
156875,66.80023951
156876,67.55029863
156877,68.30035774
156878,74.0329524
156879,87.72965212
156880,113.0318467
156881,128.9904204
156882,98.14820283
156883,45.20925215
156884,34.0303505
156885,26.10880781
156886,19.29704647
156887,15.5467509
156888,12.40874848
156889,10.15672706
156890,8.24167088
156891,5.322754607
156892,1.70885827
156893,1.075654211
156894,4.087234492
156895,6.372946706
156896,6.604606727
156897,8.34977889
156898,22.62639049
156899,20.86604768
156900,14.66657949
156901,10.72815511
156902,9.121978962
156903,8.473330902
156904,8.874874939
156905,9.677963014
156906,8.689546922
156907,6.141286684
156908,4.48877853
156909,2.110402307
156910,0
156911,0
156912,0
156913,0
156914,0
156915,0.457894153
156916,3.562138443
156917,5.276422603
156918,5.430862618
156919,5.523526626
156920,8.921206943
156921,5.415418616
156922,1.260982228
156923,1.662526266
156924,0.813106186
156925,0
156926,0
156927,0
156928,0
156929,0
156930,0
156931,0
156932,1.369090238
156933,2.094958306
156934,2.187622315
156935,2.666386359
156936,3.608470447
156937,4.010014485
156938,3.824686468
156939,3.376810426
156940,2.959822387
156941,2.311174326
156942,1.106542214
156943,0
156944,1.724302271
156945,9.384526987
156946,35.36974177
156947,67.49672297
156948,98.06551592
156949,118.4891828
156950,128.411612
156951,136.0188078
156952,136.8456769
156953,123.3677105
156954,73.97937675
156955,24.73114821
156956,11.23780716
156957,6.944374759
156958,2.233954319
156959,0
156960,0
156961,0
156962,0
156963,3.129706403
156964,4.998430577
156965,3.31503442
156966,1.847854283
156967,0.10268212
156968,0
156969,0
156970,17.15402043
156971,45.79858431
156972,49.17385033
156973,41.56610788
156974,39.42308184
156975,48.63809381
156976,60.58546399
156977,64.49648652
156978,48.20948861
156979,20.33029117
156980,13.02104163
156981,11.22236316
156982,9.369082985
156983,6.882598753
156984,4.257118508
156985,1.307314232
156986,0
156987,0
156988,0
156989,2.959822387
156990,17.65150861
156991,41.83398614
156992,74.08652805
156993,85.00098408
156994,217.3095484
156995,249.9583342
156996,250
156997,250
156998,250
156999,249.85993
157000,246.555187
157001,238.3953939
157002,188.6448076
157003,108.5667535
157004,132.5459575
157005,193.5267521
157006,216.7150227
157007,185.7364151
157008,139.3060065
157009,120.6390424
157010,113.693342
157011,111.3781085
157012,112.0396038
157013,107.1610761
157014,101.1249316
157015,84.83561026
157016,103.7709127
157017,155.198294
157018,250
157019,250
157020,250
157021,250
157022,250
157023,250
157024,250
157025,245.3333342
157026,194.773206
157027,121.8793461
157028,171.5060661
157029,224.6816673
157030,240.2582411
157031,240.971672
157032,224.0871416
157033,203.9138681
157034,184.4899612
157035,178.569305
157036,178.569305
157037,173.8951028
157038,163.1963733
157039,138.9955366
157040,154.0557112
157041,145.0189203
157042,250
157043,250
157044,250
157045,248.1706569
157046,239.9411608
157047,217.824804
157048,176.8034953
157049,126.6751869
157050,83.26455896
157051,54.74571803
157052,86.07591391
157053,151.0434476
157054,216.199767
157055,233.5995531
157056,232.2123264
157057,220.282177
157058,188.3331941
157059,171.5060661
157060,164.3389561
157061,167.4550909
157062,167.4550909
157063,160.1841097
157064,183.9706054
157065,169.9479987
157066,244.8987154
157067,247.1456126
157068,235.4624003
157069,186.8789978
157070,109.5589965
157071,61.54982571
157072,34.0303505
157073,16.96267882
157074,7.253254788
157075,3.299590419
157076,7.886458847
157077,11.98779693
157078,15.58501922
157079,15.85289747
157080,12.86796834
157081,9.554411003
157082,7.376806799
157083,6.697270736
157084,8.056342863
157085,13.90121304
157086,26.14707613
157087,36.2881815
157088,60.31758574
157089,69.05041685
157090,127.8328037
157091,152.0821592
157092,116.3393231
157093,71.88992636
157094,44.61991999
157095,30.81581144
157096,24.69287989
157097,19.94760794
157098,12.06433358
157099,8.952094946
157100,16.69480056
157101,25.41997801
157102,29.01720029
157103,29.28507855
157104,23.58309855
157105,16.04423908
157106,11.79645532
157107,11.05247914
157108,13.8246764
157109,25.68785627
157110,47.56658079
157111,70.33623248
157112,115.5951409
157113,136.8456769
157114,228.8829824
157115,244.6855061
157116,231.9348811
157117,190.8261019
157118,124.0292058
157119,75.53307063
157120,44.67349564
157121,22.47331721
157122,11.71991868
157123,7.237810786
157124,15.12579935
157125,34.18342379
157126,55.71007975
157127,70.81841334
157128,76.49743235
157129,74.67586021
157130,69.96120292
157131,66.69308821
157132,60.37116139
157133,55.28147454
157134,57.47807623
157135,61.0140692
157136,66.80023951
157137,118.8199304
157138,242.2796286
157139,245.513742
157140,221.5504985
157141,140.2408469
157142,76.92603755
157143,45.63785736
157144,27.25685748
157145,12.56182177
157146,7.469470808
157147,5.369086612
157148,17.1157521
157149,32.9971058
157150,39.42308184
157151,30.08871332
157152,15.73809251
157153,12.7914317
157154,10.95981513
157155,9.260974975
157156,9.600743007
157157,14.39870123
157158,28.13702889
157159,41.56610788
157160,70.60411073
157161,167.5589621
157162,250
157163,250
157164,250
157165,244.8823147
157166,223.7304261
157167,180.8544706
157168,143.1492394
157169,108.5667535
157170,72.69356112
157171,36.24991318
157172,51.90620853
157173,79.29558726
157174,101.9518007
157175,103.1921044
157176,88.06039976
157177,70.81841334
157178,61.76412831
157179,61.87127962
157180,68.24678209
157181,74.94373847
157182,76.9796132
157183,74.99731412
157184,99.71925412
157185,183.6589919
157186,249.7533254
157187,250
157188,248.0558519
157189,243.5479501
157190,226.5841496
157191,210.5616224
157192,180.1273724
157193,136.5149292
157194,97.982829
157195,42.6376209
157196,60.15685878
157197,90.04488561
157198,116.5873838
157199,121.6312854
157200,122.0447199
157201,115.0163325
157202,97.07327299
157203,83.42993278
157204,81.1973862
157205,87.97771285
157206,94.01385731
157207,98.80969811
157208,128.411612
157209,179.5041455
157210,248.4330683
157211,249.1218981
157212,242.9930594
157213,212.6390456
157214,144.6034357
157215,105.5073378
157216,83.92605424
157217,68.30035774
157218,61.0140692
157219,37.55103614
157220,67.28242037
157221,105.6727117
157222,122.2100937
157223,125.682944
157224,116.1739493
157225,99.38850648
157226,76.12240279
157227,68.03247948
157228,73.12216633
157229,87.89502594
157230,107.1610761
157231,124.9387618
157232,167.6628332
157233,211.1848493
157234,246.7765966
157235,245.2103288
157236,219.3309358
157237,135.2746256
157238,72.58640982
157239,40.17314095
157240,24.5398066
157241,15.08753103
157242,9.940511039
157243,8.442442899
157244,26.68283264
157245,50.99542246
157246,68.9968412
157247,64.01430566
157248,35.94376661
157249,17.91938687
157250,10.52738309
157251,10.17217106
157252,8.67410292
157253,20.2154862
157254,49.60245553
157255,89.30070342
157256,178.569305
157257,234.6300643
157258,249.0070931
157259,250
157260,246.7191941
157261,225.6725435
157262,153.4324843
157263,93.51773584
157264,64.71078912
157265,49.65603118
157266,42.47689395
157267,35.4080101
157268,53.78135631
157269,64.17503261
157270,61.28194746
157271,43.17337741
157272,29.74429842
157273,23.62136687
157274,27.90741895
157275,23.35348862
157276,28.09876056
157277,43.33410436
157278,69.15756816
157279,100.2153756
157280,146.0576319
157281,161.1189501
157282,246.0057633
157283,249.0070931
157284,246.1369689
157285,224.6023972
157286,160.8073367
157287,112.2049776
157288,87.89502594
157289,75.85452453
157290,64.92509173
157291,46.76294603
157292,57.85310579
157293,64.17503261
157294,65.94302909
157295,64.92509173
157296,58.92461881
157297,40.86962442
157298,27.86915063
157299,23.46829358
157300,26.22361278
157301,33.26498405
157302,43.22695306
157303,47.03082428
157304,59.67467793
157305,70.92556464
157306,230.8647348
157307,245.3333342
157308,235.14532
157309,207.4454876
157310,143.8763376
157311,100.2980625
157312,72.53283417
157313,56.99589537
157314,43.38768001
157315,30.81581144
157316,48.53094251
157317,63.7464274
157318,68.35393339
157319,60.21043444
157320,53.29917545
157321,42.90549916
157322,34.06861882
157323,26.56802768
157324,24.04231841
157325,20.71297439
157326,20.48336445
157327,23.46829358
157328,41.13750267
157329,58.12098405
157330,143.0453683
157331,184.5938323
157332,161.6383059
157333,122.4581545
157334,91.11981544
157335,70.12192987
157336,61.0140692
157337,59.99613183
157338,61.49625006
157339,46.28076517
157340,62.40703613
157341,62.62133873
157342,50.08463639
157343,39.9052627
157344,37.28315788
157345,37.43623117
157346,34.68091197
157347,26.56802768
157348,13.40372485
157349,7.762906835
157350,6.789934744
157351,8.426998897
157352,17.42189868
157353,28.6727854
157354,65.62157519
157355,92.44280601
157356,82.68575059
157357,67.55029863
157358,48.26306426
157359,33.41805734
157360,34.48957036
157361,45.63785736
157362,52.22766243
157363,40.012414
157364,48.63809381
157365,43.97701218
157366,30.47139654
157367,16.69480056
157368,8.627770916
157369,3.74746646
157370,0
157371,0
157372,0
157373,0
157374,2.002294297
157375,5.925070664
157376,18.68475331
157377,42.15544004
157378,112.1222907
157379,177.0112376
157380,174.4144586
157381,138.0032936
157382,100.4634363
157383,71.7291994
157384,59.13892141
157385,57.90668144
157386,57.15662233
157387,45.42355475
157388,62.19273352
157389,66.80023951
157390,58.01383274
157391,40.1195653
157392,24.15712338
157393,8.612326915
157394,0.751330181
157395,0
157396,0
157397,0
157398,0
157399,0
157400,6.95981876
157401,33.22671573
157402,94.50997877
157403,127.9154906
157404,138.582102
157405,137.3417983
157406,126.5925
157407,108.153319
157408,72.58640982
157409,45.74500866
157410,37.05354795
157411,34.94879023
157412,62.56776308
157413,73.49719589
157414,63.80000305
157415,47.62015645
157416,34.98705855
157417,26.2618811
157418,20.2154862
157419,13.32718821
157420,8.874874939
157421,6.805378746
157422,5.477194622
157423,5.585302632
157424,7.469470808
157425,10.20305906
157426,47.29870254
157427,88.55652122
157428,106.4168939
157429,99.80194103
157430,78.71677889
157431,62.78206568
157432,51.15614941
157433,50.78111986
157434,56.24583626
157435,72.53283417
157436,139.5137488
157437,162.4692752
157438,134.9438779
157439,96.65983844
157440,65.35369693
157441,43.92343653
157442,31.08368969
157443,21.9375607
157444,10.89803913
157445,6.63549473
157446,2.820826374
157447,0.766774182
157448,1.199206222
157449,3.886462473
157450,17.49843533
157451,33.30325238
157452,23.00907372
157453,7.577578818
157454,0
157455,0
157456,0
157457,2.048626302
157458,6.990706763
157459,18.4934117
157460,51.37045202
157461,64.49648652
157462,58.97819446
157463,43.76270957
157464,28.3283705
157465,16.04423908
157466,10.17217106
157467,9.075646958
157468,8.751322928
157469,8.396110894
157470,8.766766929
157471,9.538967001
157472,22.81773211
157473,37.62757278
157474,65.67515084
157475,87.81233903
157476,90.37563325
157477,74.67586021
157478,58.1745597
157479,39.85168705
157480,28.82585868
157481,22.89426875
157482,19.14397318
157483,25.9174662
157484,59.51395097
157485,89.30070342
157486,105.341964
157487,98.97507193
157488,79.54364799
157489,66.58593691
157490,59.56752662
157491,55.28147454
157492,58.65674056
157493,64.60363782
157494,66.21090735
157495,58.01383274
157496,65.24654563
157497,50.4060903
157498,86.98546992
157499,129.4865419
157500,136.2668685
157501,132.5459575
157502,126.8405607
157503,122.2927807
157504,115.3470802
157505,103.522852
157506,64.55006217
157507,28.48144378
157508,30.66273815
157509,26.79763761
157510,17.23055707
157511,9.755183021
157512,6.805378746
157513,5.02931858
157514,3.901906475
157515,3.021598393
157516,2.620054355
157517,3.299590419
157518,3.824686468
157519,2.743606367
157520,2.589166352
157521,5.600746633
157522,23.39175694
157523,33.91554553
157524,33.57113063
157525,23.46829358
157526,10.97525914
157527,5.677966641
157528,1.955962293
157529,2.017738299
157530,3.037042394
157531,2.88260238
157532,6.975262762
157533,8.442442899
157534,8.040898861
157535,7.083370772
157536,6.125842682
157537,4.890322567
157538,3.654802452
157539,2.187622315
157540,0.195346129
157541,0
157542,0
157543,0
157544,0
157545,9.477190995
157546,65.08581868
157547,74.83658716
157548,57.58522754
157549,38.3546709
157550,23.00907372
157551,8.627770916
157552,2.928934384
157553,0.488782156
157554,0
157555,0
157556,7.237810786
157557,17.8045819
157558,28.59624875
157559,34.25996043
157560,35.71415667
157561,33.83900889
157562,29.59122513
157563,24.5398066
157564,17.19228875
157565,11.79645532
157566,8.010010858
157567,3.454030433
157568,2.002294297
157569,18.07246016
157570,77.51536972
157571,123.781145
157572,121.4659116
157573,89.38339033
157574,52.9241459
157575,24.23366003
157576,8.396110894
157577,3.762910462
157578,0.905770195
157579,0
157580,3.067930397
157581,5.647078638
157582,4.952098573
157583,2.094958306
157584,0
157585,0
157586,0
157587,0
157588,0
157589,0
157590,0
157591,0
157592,4.040902488
157593,7.515802812
157594,43.81628522
157595,89.87951179
157596,115.6778278
157597,121.962033
157598,111.1300478
157599,95.17147405
157600,84.50486261
157601,87.81233903
157602,84.50486261
157603,78.96483962
157604,127.1713084
157605,145.5382761
157606,135.770747
157607,116.42201
157608,99.88462794
157609,80.37051709
157610,68.6753873
157611,54.90644498
157612,41.78041048
157613,36.70913305
157614,37.89545104
157615,37.85718271
157616,44.19131478
157617,34.45130204
157618,71.88992636
157619,121.962033
157620,105.9207724
157621,69.96120292
157622,42.79834785
157623,30.31832325
157624,28.78759036
157625,34.91052191
157626,42.7447722
157627,59.56752662
157628,119.233365
157629,151.5628034
157630,140.4485893
157631,113.1145336
157632,82.85112441
157633,57.21019798
157634,34.7191803
157635,21.28699922
157636,10.91348313
157637,8.442442899
157638,9.399970988
157639,13.74813975
157640,28.51971211
157641,43.49483132
157642,67.33599602
157643,71.83635071
157644,43.54840697
157645,19.22050982
157646,10.41927508
157647,13.09757828
157648,25.11383143
157649,41.45895658
157650,59.56752662
157651,75.37234367
157652,122.2100937
157653,127.8328037
157654,95.66759551
157655,62.35346048
157656,37.05354795
157657,19.33531479
157658,7.871014845
157659,2.264842322
157660,0
157661,0
157662,0
157663,0
157664,0
157665,0
157666,0
157667,20.2154862
157668,30.62446983
157669,31.04542137
157670,29.70603009
157671,33.22671573
157672,42.58404525
157673,60.9069179
157674,72.74713677
157675,82.68575059
157676,132.3805837
157677,146.78473
157678,133.2074528
157679,108.4840666
157680,80.70126474
157681,62.19273352
157682,45.79858431
157683,35.17840016
157684,19.64146137
157685,21.9375607
157686,19.90933962
157687,13.44199318
157688,10.94437113
157689,10.92892713
157690,45.69143301
157691,100.2153756
157692,134.6958172
157693,134.6958172
157694,124.4426403
157695,112.9491598
157696,100.8768709
157697,88.06039976
157698,73.22931763
157699,41.72683483
157700,68.62181165
157701,96.24640389
157702,102.2825483
157703,82.43768985
157704,58.1745597
157705,39.27311063
157706,28.97893197
157707,19.29704647
157708,10.6046031
157709,7.762906835
157710,7.392250801
157711,5.925070664
157712,2.650942358
157713,5.955958667
157714,57.58522754
157715,82.68575059
157716,101.7864269
157717,112.8664729
157718,115.0990195
157719,111.6261692
157720,108.8975012
157721,100.2980625
157722,78.71677889
157723,35.29320513
157724,49.76318249
157725,72.58640982
157726,86.90278301
157727,79.29558726
157728,63.15709524
157729,49.60245553
157730,39.00523238
157731,34.25996043
157732,28.36663882
157733,24.23366003
157734,23.62136687
157735,24.31019667
157736,39.12003734
157737,157.795073
157738,249.9665346
157739,250
157740,245.8909583
157741,224.6023972
157742,168.7015448
157743,120.2256079
157744,90.45832016
157745,72.96143938
157746,48.15591296
157747,14.70484781
157748,18.1489968
157749,31.23676298
157750,62.46061178
157751,94.09654422
157752,98.14820283
157753,100.711497
157754,93.35236202
157755,82.93381132
157756,78.96483962
157757,87.15084375
157758,92.19474528
157759,89.71413797
157760,119.8948603
157761,215.4863362
157762,250
157763,248.9086888
157764,237.4045177
157765,200.9016045
157766,142.3182701
157767,107.5745106
157768,85.57979245
157769,74.247255
157770,58.92461881
157771,19.94760794
157772,26.98897922
157773,44.13773913
157774,66.264483
157775,81.28007311
157776,88.14308667
157777,73.87222545
157778,49.33457728
157779,31.9638611
157780,20.94258432
157781,13.17411492
157782,9.276418977
157783,6.650938731
157784,11.98779693
157785,46.70937038
157786,142.5260125
157787,110.3858656
157788,51.31687637
157789,27.52473573
157790,16.42692231
157791,9.925067037
157792,6.789934744
157793,5.338198609
157794,5.13742659
157795,3.330478421
157796,22.12890231
157797,52.97772155
157798,69.80047597
157799,63.15709524
157800,51.95978418
157801,47.29870254
157802,48.26306426
157803,45.74500866
157804,42.47689395
157805,38.73735412
157806,35.25493681
157807,34.10688714
157808,51.95978418
157809,69.85405162
157810,160.391852
157811,218.5382349
157812,211.0809782
157813,158.6260423
157814,104.5977818
157815,68.08605514
157816,49.22742598
157817,39.85168705
157818,33.15017909
157819,11.02159114
157820,29.62949345
157821,53.94208327
157822,75.31876802
157823,89.71413797
157824,84.58754952
157825,70.12192987
157826,57.58522754
157827,39.36950619
157828,25.95573452
157829,13.97774969
157830,8.488774903
157831,7.376806799
157832,11.79645532
157833,20.98085264
157834,64.81794042
157835,78.88215271
157836,93.51773584
157837,85.49710554
157838,70.49695943
157839,54.31711282
157840,38.77562245
157841,33.15017909
157842,28.63451707
157843,17.23055707
157844,42.47689395
157845,62.51418743
157846,61.71055266
157847,49.49530423
157848,39.47665749
157849,39.31593054
157850,49.60245553
157851,55.22789889
157852,47.72730775
157853,34.0303505
157854,12.56182177
157855,0.859438191
157856,3.593026446
157857,25.9174662
157858,52.28123808
157859,63.15709524
157860,75.05088977
157861,84.33948879
157862,77.89039927
157863,60.96049355
157864,45.69143301
157865,44.78064694
157866,36.74740137
157867,31.73425117
157868,51.90620853
157869,63.15709524
157870,60.58546399
157871,44.19131478
157872,21.89929237
157873,4.952098573
157874,0
157875,0
157876,0
157877,2.434726338
157878,9.369082985
157879,10.21850306
157880,10.51193909
157881,0.735886179
157882,3.793798465
157883,27.6395407
157884,55.44220149
157885,58.12098405
157886,50.83469551
157887,49.97748509
157888,56.67444147
157889,59.51395097
157890,53.94208327
157891,23.81270848
157892,24.84595318
157893,26.68283264
157894,26.30014942
157895,27.2951258
157896,29.78256674
157897,28.55798043
157898,26.98897922
157899,23.00907372
157900,15.58501922
157901,9.291862978
157902,8.797654932
157903,14.70484781
157904,40.33386791
157905,68.08605514
157906,120.3909817
157907,135.0265649
157908,117.2488791
157909,90.21025943
157910,72.47925852
157911,61.49625006
157912,53.45990241
157913,50.94184681
157914,48.79882077
157915,23.27695197
157916,39.36950619
157917,61.97843092
157918,74.99731412
157919,73.97937675
157920,63.8535787
157921,45.31640345
157922,26.606296
157923,11.08336715
157924,8.751322928
157925,11.19147516
157926,19.71799801
157927,19.33531479
157928,17.61324029
157929,40.38744356
157930,69.69332467
157931,62.62133873
157932,50.78111986
157933,35.63762003
157934,24.8842215
157935,15.69982418
157936,11.05247914
157937,11.758187
157938,14.97272606
157939,12.40874848
157940,60.96049355
157941,118.9026173
157942,138.7474758
157943,119.233365
157944,76.39028104
157945,37.62757278
157946,17.88111855
157947,8.442442899
157948,2.465614341
157949,0
157950,0
157951,8.210782877
157952,40.28029226
157953,101.6210531
157954,156.1331344
157955,151.978288
157956,123.1196498
157957,85.1663579
157958,57.63880319
157959,39.23484231
157960,32.27000768
157961,33.53286231
157962,37.62757278
157963,21.47834083
157964,51.10257376
157965,97.65208136
157966,134.9438779
157967,130.5614717
157968,108.6494404
157969,74.08652805
157970,48.53094251
157971,32.27000768
157972,20.75124271
157973,12.40874848
157974,11.71991868
157975,18.72302163
157976,43.86986087
157977,114.1894634
157978,154.0557112
157979,117.4969399
157980,92.93892747
157981,73.22931763
157982,61.17479615
157983,52.38838939
157984,46.01288691
157985,43.28052871
157986,40.2267166
157987,15.92943412
157988,35.48454674
157989,64.92509173
157990,93.43504893
157991,104.0189735
157992,81.52813384
157993,57.96025709
157994,33.95381385
157995,13.02104163
157996,3.716578457
157997,0
157998,0
157999,0
158000,0
158001,3.361366424
158002,70.01477857
158003,107.9052583
158004,96.82521226
158005,76.44385669
158006,66.1573317
158007,59.99613183
158008,59.83540488
158009,68.83611425
158010,79.79170872
158011,51.10257376
158012,83.51261969
158013,142.6298836
158014,175.4531702
158015,158.0028153
158016,135.9361209
158017,112.0396038
158018,78.37258013
158019,54.15638587
158020,52.12051113
158021,62.88921699
158022,59.67467793
158023,55.71007975
158024,94.67535259
158025,180.7505994
158026,250
158027,249.0316942
158028,244.0622792
158029,226.6237846
158030,205.0564509
158031,174.1028452
158032,153.8479689
158033,147.0963435
158034,139.5137488
158035,66.74666386
158036,86.8200961
158037,138.3340413
158038,183.2435072
158039,192.176427
158040,181.789311
158041,156.9641037
158042,131.0575932
158043,105.0112164
158044,84.17411497
158045,83.01649823
158046,85.82785318
158047,82.7684375
158048,116.6700707
158049,145.5382761
158050,228.6451721
158051,213.8854995
158052,160.8073367
158053,113.1145336
158054,78.55140507
158055,65.56799954
158056,62.29988483
158057,63.5321248
158058,59.13892141
158059,27.21858915
158060,46.38791647
158061,81.77619457
158062,101.6210531
158063,77.94397492
158064,53.08487285
158065,29.09373694
158066,10.5737151
158067,6.759046742
158068,8.612326915
158069,12.1026019
158070,15.16406767
158071,11.26869516
158072,17.72804526
158073,49.12027467
158074,122.7889021
158075,132.5459575
158076,107.3264499
158077,76.7653106
158078,57.37092493
158079,43.86986087
158080,40.81604877
158081,46.76294603
158082,54.85286933
158083,30.08871332
158084,54.31711282
158085,77.30106711
158086,75.37234367
158087,63.5321248
158088,52.01335983
158089,41.88756179
158090,32.42308097
158091,19.1822415
158092,9.121978962
158093,5.554414629
158094,2.573722351
158095,0
158096,0
158097,19.8710713
158098,107.1610761
158099,185.1131881
158100,195.6041753
158101,166.1047658
158102,128.8250466
158103,103.6055389
158104,87.39890448
158105,79.46096108
158106,77.67609667
158107,43.70913392
158108,67.65744993
158109,85.1663579
158110,86.40666155
158111,73.12216633
158112,53.94208327
158113,36.55605976
158114,26.79763761
158115,17.8045819
158116,11.05247914
158117,10.40383108
158118,12.4470168
158119,17.460167
158120,30.85407976
158121,49.92390944
158122,34.33649707
158123,20.17721788
158124,23.96578177
158125,23.12387868
158126,12.7914317
158127,7.762906835
158128,4.952098573
158129,4.457890527
158130,5.986846669
158131,4.303450512
158132,22.77946378
158133,50.78111986
158134,57.42450058
158135,42.4233183
158136,24.76941654
158137,11.03703514
158138,7.948234853
158139,4.195342502
158140,0
158141,0
158142,0
158143,0
158144,7.17603478
158145,40.06598965
158146,152.8092573
158147,197.8893408
158148,165.6892812
158149,101.3729923
158150,40.97677572
158151,11.94952861
158152,6.141286684
158153,6.820822747
158154,10.82081912
158155,8.689546922
158156,27.56300405
158157,56.08510931
158158,70.22908118
158159,58.12098405
158160,31.00715305
158161,9.245530974
158162,2.712718364
158163,2.156734312
158164,7.222366785
158165,11.56684539
158166,14.05428633
158167,10.46560709
158168,19.14397318
158169,6.774490743
158170,8.535106907
158171,36.93874298
158172,55.38862584
158173,59.72825358
158174,53.08487285
158175,38.08679265
158176,27.25685748
158177,22.05236566
158178,19.60319304
158179,9.801515026
158180,25.72612459
158181,46.44149212
158182,51.20972506
158183,39.19657399
158184,27.86915063
158185,17.30709371
158186,10.6509351
158187,7.762906835
158188,5.121982589
158189,2.14129031
158190,0
158191,0
158192,0
158193,8.658658919
158194,110.881987
158195,212.7429167
158196,221.0748779
158197,201.3170891
158198,152.4976438
158199,115.2643933
158200,89.71413797
158201,77.40821841
158202,66.80023951
158203,32.00212942
158204,54.79929368
158205,91.11981544
158206,118.241122
158207,123.863832
158208,132.132523
158209,130.8095324
158210,124.1945796
158211,116.2566362
158212,108.8148143
158213,104.8458426
158214,112.783786
158215,123.4503974
158216,174.3105875
158217,247.1702136
158218,250
158219,250
158220,245.7761533
158221,223.7700612
158222,176.3880107
158223,136.6803031
158224,116.8354446
158225,108.4013797
158226,98.47895047
158227,59.51395097
158228,110.9646739
158229,192.5919117
158230,222.8584551
158231,225.7518136
158232,233.6788232
158233,242.3985337
158234,236.2947363
158235,224.0078715
158236,202.6674142
158237,191.6570712
158238,204.3293528
158239,210.6654935
158240,228.3280917
158241,250
158242,250
158243,247.965648
158244,232.3312315
158245,217.4284535
158246,184.6977035
158247,150.8357053
158248,133.7862612
158249,142.7337548
158250,150.004736
158251,100.3807494
158252,156.7563614
158253,225.7914486
158254,238.514299
158255,219.489476
158256,113.0318467
158257,56.51371451
158258,32.15520271
158259,20.86604768
158260,17.65150861
158261,26.79763761
158262,46.92367298
158263,69.26471946
158264,125.4348832
158265,237.7612331
158266,250
158267,250
158268,233.3617428
158269,188.9564211
158270,134.1170088
158271,98.47895047
158272,73.44362024
158273,58.71031621
158274,40.97677572
158275,9.693407016
158276,15.43194593
158277,32.27000768
158278,62.40703613
158279,91.45056309
158280,110.1378048
158281,118.323809
158282,115.9258886
158283,113.0318467
158284,121.1351639
158285,132.8767052
158286,146.6808589
158287,151.1473188
158288,189.9951327
158289,197.993212
158290,220.282177
158291,175.6609126
158292,107.7398844
158293,57.47807623
158294,29.47642016
158295,13.44199318
158296,7.639354824
158297,5.106538587
158298,2.944378385
158299,0
158300,0.380674146
158301,6.759046742
158302,14.1690913
158303,20.86604768
158304,14.70484781
158305,6.141286684
158306,0
158307,0
158308,0
158309,0
158310,0
158311,0
158312,2.527390346
158313,1.245538227
158314,4.504222531
158315,10.86715113
158316,24.1953917
158317,29.39988352
158318,24.31019667
158319,12.06433358
158320,6.264838695
158321,3.268702416
158322,2.218510318
158323,0
158324,5.322754607
158325,12.02606526
158326,19.45011976
158327,23.88924513
158328,28.3283705
158329,27.90741895
158330,20.82777935
158331,18.37860674
158332,22.20543895
158333,26.91244258
158334,29.20854191
158335,33.99208218
158336,63.7464274
158337,126.8405607
158338,204.2254816
158339,211.600334
158340,186.2557709
158341,143.5647241
158342,111.791543
158343,86.32397464
158344,69.69332467
158345,62.67491438
158346,58.3888623
158347,27.83088231
158348,51.15614941
158349,105.6727117
158350,175.5570414
158351,209.7306531
158352,184.1783477
158353,114.5202111
158354,55.44220149
158355,26.30014942
158356,15.77636083
158357,12.17913855
158358,12.56182177
158359,21.36353586
158360,54.47783978
158361,240.8924019
158362,250
158363,250
158364,250
158365,249.2777048
158366,245.6449476
158367,242.3588987
158368,239.8222556
158369,242.8345193
158370,244.4066941
158371,205.9912913
158372,226.4652445
158373,247.6704353
158374,250
158375,250
158376,248.1542562
158377,240.2582411
158378,218.4589648
158379,183.9706054
158380,170.0518699
158381,169.2209006
158382,168.182189
158383,147.9273128
158384,164.1312138
158385,244.2262863
158386,250
158387,250
158388,250
158389,250
158390,247.4244246
158391,244.636304
158392,241.5265627
158393,244.0212774
158394,244.7183076
158395,224.2456818
158396,227.2975805
158397,244.2508873
158398,245.1365257
158399,243.8650305
158400,237.642328
158401,226.7426898
158402,215.9223217
158403,204.3293528
158404,201.6287026
158405,195.6041753
158406,180.6467282
158407,153.6402266
158408,183.8667342
158409,250
158410,250
158411,250
158412,246.0385647
158413,219.8858265
158414,175.5570414
158415,156.0292633
158416,159.6647539
158417,167.7667044
158418,170.4673545
158419,102.8613567
158420,137.1764245
158421,222.2639294
158422,245.8417562
158423,248.3182633
158424,247.5638307
158425,235.0264148
158426,194.2538502
158427,154.8866805
158428,150.4202206
158429,151.5628034
158430,151.4589322
158431,135.853434
158432,167.3512197
158433,248.4002668
158434,250
158435,242.8741543
158436,169.3247718
158437,96.24640389
158438,64.01430566
158439,47.6737321
158440,40.1195653
158441,38.92869573
158442,38.12506097
158443,12.82970002
158444,20.33029117
158445,30.81581144
158446,38.89042741
158447,37.39796285
158448,28.36663882
158449,22.77946378
158450,25.26690472
158451,28.13702889
158452,27.02724754
158453,22.47331721
158454,14.20735962
158455,7.793794838
158456,8.797654932
158457,66.85381516
158458,127.7501167
158459,131.3056539
158460,123.0369628
158461,109.1455619
158462,84.25680188
158463,63.90715436
158464,51.10257376
158465,47.8880347
158466,45.53070606
158467,14.93445774
158468,18.91436325
158469,32.53788593
158470,48.90597207
158471,55.01359629
